2025-05-27 19:01:22,269 - sim.BetHedging0.5_W80_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: BetHedging0.5_W80_Rep3
2025-05-27 19:01:22,271 - sim.BetHedging0.5_W80_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:01:22,271 - sim.BetHedging0.5_W80_Rep3 - INFO - simulation_engine:202 - Starting simulation: BetHedging0.5_W80_Rep3
2025-05-27 19:01:22,272 - sim.BetHedging0.5_W80_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:01:22,272 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:01:26,566 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=2057, MaxR=45.92, Pheno={'G_SPECIALIST': 1887, 'L_SPECIALIST': 104, 'SWITCHING_GL': 66}
2025-05-27 19:01:26,713 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=2079, MaxR=45.92, Pheno={'G_SPECIALIST': 1900, 'L_SPECIALIST': 114, 'SWITCHING_GL': 65}
2025-05-27 19:01:26,859 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=2099, MaxR=45.92, Pheno={'G_SPECIALIST': 1907, 'L_SPECIALIST': 126, 'SWITCHING_GL': 66}
2025-05-27 19:01:27,006 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=2121, MaxR=45.92, Pheno={'G_SPECIALIST': 1914, 'L_SPECIALIST': 144, 'SWITCHING_GL': 63}
2025-05-27 19:01:27,162 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=2139, MaxR=46.60, Pheno={'G_SPECIALIST': 1917, 'L_SPECIALIST': 159, 'SWITCHING_GL': 63}
2025-05-27 19:01:27,317 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=2160, MaxR=46.60, Pheno={'G_SPECIALIST': 1923, 'L_SPECIALIST': 173, 'SWITCHING_GL': 64}
2025-05-27 19:01:27,471 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=2181, MaxR=46.60, Pheno={'G_SPECIALIST': 1930, 'L_SPECIALIST': 191, 'SWITCHING_GL': 60}
2025-05-27 19:01:27,629 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2221, MaxR=47.09, Pheno={'G_SPECIALIST': 1937, 'L_SPECIALIST': 226, 'SWITCHING_GL': 58}
2025-05-27 19:01:27,789 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2245, MaxR=47.84, Pheno={'G_SPECIALIST': 1940, 'L_SPECIALIST': 245, 'SWITCHING_GL': 60}
2025-05-27 19:01:27,943 - sim.BetHedging0.5_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2261
2025-05-27 19:01:27,970 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2263, MaxR=47.84, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 267, 'SWITCHING_GL': 55}
2025-05-27 19:01:28,135 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2294, MaxR=48.28, Pheno={'G_SPECIALIST': 1942, 'L_SPECIALIST': 297, 'SWITCHING_GL': 55}
2025-05-27 19:01:28,295 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2318, MaxR=48.28, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 322, 'SWITCHING_GL': 52}
2025-05-27 19:01:28,459 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2335, MaxR=48.28, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 340, 'SWITCHING_GL': 50}
2025-05-27 19:01:28,622 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2350, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 360, 'SWITCHING_GL': 45}
2025-05-27 19:01:28,787 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2366, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 377, 'SWITCHING_GL': 44}
2025-05-27 19:01:28,955 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2385, MaxR=49.57, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 403, 'SWITCHING_GL': 37}
2025-05-27 19:01:29,124 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2406, MaxR=49.57, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 425, 'SWITCHING_GL': 36}
2025-05-27 19:01:29,303 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2432, MaxR=49.69, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 453, 'SWITCHING_GL': 34}
2025-05-27 19:01:29,481 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2457, MaxR=49.93, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 483, 'SWITCHING_GL': 29}
2025-05-27 19:01:29,667 - sim.BetHedging0.5_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2480
2025-05-27 19:01:29,696 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2482, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 513, 'SWITCHING_GL': 24}
2025-05-27 19:01:29,878 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2504, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 535, 'SWITCHING_GL': 24}
2025-05-27 19:01:30,063 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2528, MaxR=51.64, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 564, 'SWITCHING_GL': 19}
2025-05-27 19:01:30,247 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2561, MaxR=52.42, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 597, 'SWITCHING_GL': 19}
2025-05-27 19:01:30,435 - sim.BetHedging0.5_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2586, MaxR=52.42, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 623, 'SWITCHING_GL': 18}
